"participant_id";"entry_no";"top_tracks_isrc";"top_tracks_title";"top_tracks_spotify_id";"top_tracks_artist";"top_tracks_cover";"top_tracks_label";"top_tracks_album_name";"top_tracks_release_date";"top_tracks_album_type";"top_tracks_duration_ms";"top_tracks_popularity";"top_tracks_acousticness";"top_tracks_danceability";"top_tracks_energy";"top_tracks_key";"top_tracks_loudness";"top_tracks_speechiness";"top_tracks_instrumentalness";"top_tracks_liveness";"top_tracks_valence";"top_tracks_tempo";"last_tracks_played_at";"last_tracks_context_type";"last_tracks_context_uri";"top_artists_type";"top_artists_popularity";"top_artists_followers";"top_artists_genres";"top_artists_cover";"top_artists_name";"top_artists_spotify_id"
"96";"24";"USAT22101330";"Shy Away";"2z0IupRlVRlDN5r2IVqHyN";"Twenty One Pilots";"https://i.scdn.co/image/ab67616d0000b2730b33607f183db7e2e3fe2957";"Fueled By Ramen";"Shy Away";"2021-04-07";"SINGLE";"175044";"0";"0.000818";"0.588";"0.856";"9";"-5.242";"0.0316";"0.0739";"0.238";"0.635";"96.966";"";"";"";"artist";"59";"0";"";"https://i.scdn.co/image/ab6761610000e5ebb8f7ecd0c71eb014e1461d99";"Giant Rooks";"5wD0owYApRtYmjPWavWKvb"
"96";"25";"DEE862201892";"Ticket für die Nacht (feat. anaïs)";"6uS0IgjBe1hWuZzYFqZYpT";"BRUCKNER,anaïs";"https://i.scdn.co/image/ab67616d0000b273a8840d252ffa6aedaba85de8";"Columbia Local";"Zerrissen";"2023-04-21";"ALBUM";"196920";"36";"0.267";"0.718";"0.762";"9";"-5.663";"0.0477";"0.00000118";"0.375";"0.946";"120.012";"";"";"";"artist";"39";"0";"german pop";"https://i.scdn.co/image/ab6761610000e5ebfe3a94576d86823571a23bda";"BRUCKNER";"0OKQx5tW0vxtKwYVblZTkq"
"96";"26";"DEUM72117097";"Komm mit an die Bar";"0gm7GFlDHCuFnwkewL4kgy";"Zartmann";"https://i.scdn.co/image/ab67616d0000b273c586fab3d5b6c824c5ef77a8";"Walk This Way Records";"Komm mit an die Bar";"2021-08-05";"SINGLE";"147133";"29";"0.357";"0.686";"0.69";"9";"-6.843";"0.345";"0.00000321";"0.0668";"0.654";"93.837";"";"";"";"artist";"59";"0";"german pop, german singer-songwriter";"https://i.scdn.co/image/ab6761610000e5eb94befc5168f1ec7a4af3a46f";"Clueso";"0iFq8SzyZaaQ2Fn6CLDxqW"
"96";"27";"DEE862300854";"Schön/Scheisse";"0EcO8AnnMVDQYL7T8RzG1R";"BRUCKNER,Zartmann";"https://i.scdn.co/image/ab67616d0000b2739545ff56629d176e66b7db56";"Columbia Local";"Schön/Scheisse";"2023-05-26";"SINGLE";"145150";"41";"0.0403";"0.635";"0.938";"4";"-4.632";"0.0821";"0";"0.0468";"0.961";"144.007";"";"";"";"artist";"68";"0";"german hip hop";"https://i.scdn.co/image/ab6761610000e5eb8431fb1f7c89e2511c2a790e";"CRO";"3utZ2yeQk0Z3BCOBWP7Vlu"
"96";"28";"DECE72005839";"Disappointing Life";"6quMK3dI87wWd4jpPOQrI5";"Leoniden";"https://i.scdn.co/image/ab67616d0000b27380f748575e3a90da70f2b853";"IRRSINN Tonträger";"Disappointing Life";"2021-03-05";"SINGLE";"196757";"0";"0.00846";"0.594";"0.646";"5";"-6.99";"0.0342";"0.00142";"0.0484";"0.42";"153.021";"";"";"";"artist";"58";"0";"german indie, german pop, german rock";"https://i.scdn.co/image/ab6761610000e5eb87db0a235c700a74ff91d723";"Kraftklub";"0MZ55DwuMQ1B2TXq9lcrE4"
"96";"29";"DECE72202374";"Hubba Bubba";"1LhYl7a5VxCqpD1NgOhUJa";"Ski Aggu";"https://i.scdn.co/image/ab67616d0000b2736836bd13b1aaf59d06f75169";"jungeratze";"2022 war film gewesen";"2022-12-01";"ALBUM";"119514";"64";"0.077";"0.745";"0.89";"1";"-9.651";"0.0986";"0.00302";"0.089";"0.908";"80.5";"";"";"";"artist";"82";"0";"beatlesque, british invasion, classic rock, merseybeat, psychedelic rock, rock";"https://i.scdn.co/image/ab6761610000e5ebe9348cc01ff5d55971b22433";"The Beatles";"3WrFJ7ztbogyGnTHbHJFl2"
"96";"30";"DEE862200141";"Wer wir sind";"0fZLm4WeaPRDtuoGknL8qZ";"BRUCKNER";"https://i.scdn.co/image/ab67616d0000b273a8840d252ffa6aedaba85de8";"Columbia Local";"Zerrissen";"2023-04-21";"ALBUM";"217369";"30";"0.0161";"0.5";"0.843";"10";"-5.729";"0.064";"0.0000221";"0.197";"0.528";"156.01";"";"";"";"artist";"60";"0";"german alternative rock, german pop, german punk, german rock";"https://i.scdn.co/image/ab6761610000e5eb5a3acc2ae632c59c595b0311";"Die Ärzte";"0cbL6CYnRqpAxf1evwUVQD"
"96";"31";"DEA621400477";"Alles versucht (2.0)";"2QQ2w5GVLoiikgbUE6wWdp";"Maxim";"https://i.scdn.co/image/ab67616d0000b2733a3c8a98978892a09bc6a3c2";"WM Germany";"Staub (Edition 2014)";"2013-05-31";"ALBUM";"176500";"33";"0.122";"0.62";"0.656";"7";"-7.583";"0.0595";"0.00000358";"0.102";"0.303";"88.022";"";"";"";"artist";"42";"0";"german indie";"https://i.scdn.co/image/ab6761610000e5eb53b4cdf7fd7859c7f1391b4b";"Leoniden";"1zwtew8BGPk66RKGQqtPCX"
"96";"32";"DEZC62200992";"115 Tage";"4deGY4LuYsERbAtc4QZQRh";"katlix";"https://i.scdn.co/image/ab67616d0000b273599c23258f12e080a76cf8a0";"recordJet";"115 Tage";"2022-10-28";"SINGLE";"125492";"50";"0.0529";"0.59";"0.813";"9";"-7.364";"0.0636";"0";"0.107";"0.567";"142.014";"";"";"";"artist";"50";"0";"";"https://i.scdn.co/image/ab6761610000e5eba0280e0157e8d15914145760";"Dominik Hartz";"5UkjZuL8QQccOXbUWoREdI"
"96";"33";"DEUM72200352";"Berlin weckt mich auf";"09rR705I3aGliONTJC4oZZ";"Zartmann";"https://i.scdn.co/image/ab67616d0000b2736cc3c0d2e17d86043166aa79";"Walk This Way Records";"11 bis 2";"2022-02-10";"SINGLE";"181567";"28";"0.138";"0.814";"0.696";"1";"-7.31";"0.0725";"0.00000159";"0.0701";"0.497";"107.952";"";"";"";"artist";"43";"0";"deep german hip hop";"https://i.scdn.co/image/ab6761610000e5eb2bba036b72674222d2c1cc56";"Weekend";"2bIsBfbHR5YjmBUa646ZoF"
"96";"34";"DEE862201890";"Zerrissen";"3X0nFQWGJw0FQp6A3uVhgl";"BRUCKNER";"https://i.scdn.co/image/ab67616d0000b273a8840d252ffa6aedaba85de8";"Columbia Local";"Zerrissen";"2023-04-21";"ALBUM";"204413";"41";"0.0394";"0.619";"0.667";"3";"-5.541";"0.0275";"0.00118";"0.144";"0.714";"106.976";"";"";"";"artist";"53";"0";"neue neue deutsche welle";"https://i.scdn.co/image/ab6761610000e5eb4c4aa379d23cdb77c7d56e83";"Lostboi Lino";"3dQiKOMNVmrryTnYTRw9qa"
"96";"35";"DEUM72115888";"Schon witzig";"4sAE8u5FguIaq34mSDeSrW";"Zartmann";"https://i.scdn.co/image/ab67616d0000b27366a4d6e87f14c42689bed9dc";"Walk This Way Records";"Schon witzig";"2021-05-27";"SINGLE";"169444";"23";"0.0494";"0.757";"0.689";"8";"-7.785";"0.0651";"0.00000236";"0.911";"0.106";"122.046";"";"";"";"artist";"44";"0";"german pop";"https://i.scdn.co/image/ab6761610000e5ebe61c6abf0aa0ea6901f27e7a";"Kasi";"49jnuRVkvqT093caXQnJBw"
"96";"36";"DELJ81814619";"Schön genug";"2S5FeDvQmmI9iLq8SdCsB2";"Haller";"https://i.scdn.co/image/ab67616d0000b2736f3b0b62e58a4c84170598f6";"Schrancke Records";"Kuss.";"2019-11-08";"ALBUM";"198218";"58";"0.624";"0.79";"0.44";"7";"-9.776";"0.0586";"0.0000625";"0.0894";"0.715";"87.942";"";"";"";"artist";"44";"0";"german punk, german punk rock, german rock";"https://i.scdn.co/image/ab6761610000e5ebd748500556569b6003664b9f";"Donots";"2gRgzV2ooQwweEr4s7lwsg"
"96";"37";"DEE862002548";"Worst Case Band";"6APlfmtb5wFVpaoW8a3qZ9";"BRUCKNER";"https://i.scdn.co/image/ab67616d0000b273a8840d252ffa6aedaba85de8";"Columbia Local";"Zerrissen";"2023-04-21";"ALBUM";"220866";"32";"0.401";"0.758";"0.744";"5";"-6.889";"0.0403";"0.00122";"0.117";"0.696";"100.975";"";"";"";"artist";"41";"0";"german indie, german pop";"https://i.scdn.co/image/ab6761610000e5ebab6930926d564de86e6d8026";"KLAN";"3PWVGBibvYW9YfZX6ayYq8"
"96";"38";"DE1GM2200005";"Anders";"5TYmnScjaRecWuBqEaA7S5";"01099,Paul,Ski Aggu";"https://i.scdn.co/image/ab67616d0000b2733a8b694ef93dbb4ca2c68fc2";"01099/WM Germany";"Anders";"2023-04-21";"SINGLE";"155020";"75";"0.527";"0.743";"0.809";"8";"-7.924";"0.214";"0.632";"0.102";"0.342";"75.035";"";"";"";"artist";"50";"0";"icelandic pop, sunnlensk tonlist";"https://i.scdn.co/image/ab6761610000e5eb12207a91d8fa9a82f7136e56";"Daði Freyr";"3Hb64DQZIhDCgyHKrzBXOL"
"96";"39";"DEEK22200051";"Was ich will";"0vCDLaEHSxJFlbDtzk4X0c";"Dominik Hartz";"https://i.scdn.co/image/ab67616d0000b273719b4ba4c4f7784f29e3b528";"FerryHouse";"Was ich will";"2022-11-25";"SINGLE";"134594";"56";"0.622";"0.797";"0.599";"6";"-7.957";"0.234";"0.0000295";"0.186";"0.899";"148.137";"";"";"";"artist";"43";"0";"german pop";"https://i.scdn.co/image/ab6761610000e5eb984a1540bb8f8294f4d6aeb9";"Haller";"62U6nJKR1V8QOspXUzWle3"
"96";"40";"DEUM72113099";"Dussmann";"2hkcv7xQJgmLvCY3XSixjG";"Betterov";"https://i.scdn.co/image/ab67616d0000b273eff01dd156f6438b2aad73bb";"Island Records";"OLYMPIA";"2022-10-14";"ALBUM";"217551";"48";"0.0000525";"0.496";"0.927";"7";"-3.71";"0.0563";"0.0724";"0.143";"0.696";"89.978";"";"";"";"artist";"33";"0";"antideutsche, elektropunk, german alternative rap";"https://i.scdn.co/image/ab6761610000e5eb9641b8cf83c6c449e3dd58e9";"Neonschwarz";"2IfNW3VJWrAqzGSxSLhiAv"
"96";"41";"DEE862201893";"Lost";"3gSM8EbHR7DlSqbxTS93pH";"BRUCKNER";"https://i.scdn.co/image/ab67616d0000b273a8840d252ffa6aedaba85de8";"Columbia Local";"Zerrissen";"2023-04-21";"ALBUM";"210213";"33";"0.156";"0.596";"0.654";"9";"-7.123";"0.0359";"0.000127";"0.0923";"0.298";"127.906";"";"";"";"artist";"92";"0";"canadian contemporary r&b, canadian pop, pop";"https://i.scdn.co/image/ab6761610000e5eb214f3cf1cbe7139c1e26ffbb";"The Weeknd";"1Xyo4u8uXC1ZmMpatF05PJ"
"96";"42";"DE1FB2200076";"Mandala";"3kY3lHSYB7Ow8hJl6whIBu";"Ski Aggu";"https://i.scdn.co/image/ab67616d0000b273d963d2d5de0cabb9b65a0cc1";"jungeratze";"Mandala";"2023-03-16";"SINGLE";"121630";"60";"0.356";"0.768";"0.625";"7";"-7.137";"0.0752";"0.0000109";"0.175";"0.571";"80.01";"";"";"";"artist";"77";"0";"modern rock, pop, pov: indie, rock";"https://i.scdn.co/image/ab6761610000e5eb196972172c37d934d9ca8093";"Twenty One Pilots";"3YQKmKGau1PzlVlkL1iodx"
"96";"43";"DEE862100654";"L.OST";"49wdHjuKd5RrBmt8AN3rUk";"Von Wegen Lisbeth";"https://i.scdn.co/image/ab67616d0000b27370be0962c470660d19362259";"Columbia Local";"L.OST / Podcast";"2021-05-14";"SINGLE";"203125";"38";"0.604";"0.775";"0.477";"10";"-10.658";"0.126";"0.127";"0.0916";"0.902";"170.009";"";"";"";"artist";"43";"0";"";"https://i.scdn.co/image/ab6761610000e5ebccd2c557b6a390422cf4e088";"Moritz Matthies";"4ulEqDrtTHPfgzN5x4476F"
"96";"44";"DE1FB2300037";"Friesenjung";"6tAKikIvnoWfUeZrfkopLL";"Ski Aggu,Joost,Otto Waalkes";"https://i.scdn.co/image/ab67616d0000b273df563bd4eb8c0b57a70b9928";"jungeratze & Albino Sports";"Friesenjung";"2023-05-25";"SINGLE";"146086";"79";"0.0177";"0.79";"0.979";"11";"-4.637";"0.117";"0.000192";"0.237";"0.898";"161.014";"";"";"";"artist";"68";"0";"german hip hop";"https://i.scdn.co/image/ab6761610000e5ebfa1555cbd8183eb490297376";"01099";"3Z3aTg9PwJ37e8xeO0aUC9"
"96";"45";"DEUM72307512";"Rotkäppchen";"6JpaJctTqTob98rfmvHj3S";"Zartmann,Drumla";"https://i.scdn.co/image/ab67616d0000b273a07106edc53711ca519fd3ce";"Walk This Way Records";"Rotkäppchen";"2023-07-20";"SINGLE";"147000";"38";"0.084";"0.83";"0.704";"8";"-6.215";"0.249";"0";"0.223";"0.89";"160.084";"";"";"";"artist";"44";"0";"finnish dance pop, finnish hip hop, finnish pop, suomi rock";"https://i.scdn.co/image/ab6761610000e5eb1747726eb1e577db5bccf832";"Pyhimys";"3MaQwUQBigrjcMYHk8bDKm"
"96";"46";"DEWQ71800021";"Jlitzer";"36OipS5ysrOhltW3V0fhPV";"Cat Ballou";"https://i.scdn.co/image/ab67616d0000b27362b089f429675d3655288e72";"MIAO Records";"Cat Ballou";"2018-09-21";"ALBUM";"262186";"0";"0.00613";"0.746";"0.483";"7";"-7.811";"0.0439";"0.0000901";"0.0853";"0.594";"119.949";"";"";"";"artist";"44";"0";"karneval, kolsche karneval";"https://i.scdn.co/image/ab6761610000e5ebc535348cb16609f63b2dfba6";"Kasalla";"0fN3Kd9aGNr9lTzRFqih4S"
"96";"47";"DE1FB2200024";"Elendig";"4ebcqsgTzKOP0DQLkDF3MG";"Aaron";"https://i.scdn.co/image/ab67616d0000b273d51f2bab3c53cc9793934c5e";"Bamboo Artist & Label Service GmbH";"Elendig";"2022-12-09";"SINGLE";"137647";"47";"0.0953";"0.643";"0.718";"1";"-7.443";"0.105";"0";"0.113";"0.354";"169.928";"";"";"";"artist";"55";"0";"german pop";"https://i.scdn.co/image/ab6761610000e5ebc2b66fb78c76ce5cd4b44147";"Bosse";"2e4uIDIIBXR0MmZe0AJGhR"
"96";"48";"DEUM72100515";"2 Blocks";"7eXUcBBGitczLRZLhTN2GO";"Zartmann";"https://i.scdn.co/image/ab67616d0000b273131f61c637dcd473a7040d6b";"Walk This Way Records";"2 Blocks";"2021-02-18";"SINGLE";"190000";"35";"0.361";"0.807";"0.665";"0";"-7.472";"0.06";"0.000538";"0.101";"0.195";"135.907";"";"";"";"artist";"32";"0";"";"https://i.scdn.co/image/ab6761610000e5ebadccf1cba978b8e8440ec9f9";"Zartmann";"0pVHBkObr9UNIWpms1e4I0"
"96";"49";"DEE862300006";"vielleicht in einem jahr";"7AcPEULNvoFNKyN3tQjkD5";"Kasi";"https://i.scdn.co/image/ab67616d0000b273b2330ba927d01fe816c7800b";"Epic Local";"vielleicht in einem jahr";"2023-01-27";"SINGLE";"141176";"55";"0.426";"0.685";"0.597";"0";"-7.748";"0.105";"0.0000205";"0.115";"0.916";"160.163";"";"";"";"artist";"43";"0";"cologne hip hop, german rock, kolsche karneval";"https://i.scdn.co/image/ab6761610000e5ebc054b807c2f8f9a569db4c61";"Cat Ballou";"6d5CGj93XLaqmyt10XgL8O"
"96";"50";"FRX872360518";"wenn es regnet (hauptbahnhof)";"4ISt7GK5zSUUC2mdAPMby2";"katlix";"https://i.scdn.co/image/ab67616d0000b2733821ce4af854d6a4e39662a3";"Sick & Tired";"wenn es regnet (hauptbahnhof)";"2023-06-16";"SINGLE";"183020";"32";"0.325";"0.743";"0.61";"4";"-7.139";"0.132";"0.0164";"0.146";"0.711";"95.988";"";"";"";"artist";"40";"0";"";"https://i.scdn.co/image/ab6761610000e5eb775e53a1e8124943de8fbb6f";"Aaron";"1Z3Z5OW15EG3qwFaiqmXvQ"
"97";"1";"USSM19900597";"Let's Get Loud";"42nSaPdT6g3ZIMHmKLlP2p";"Jennifer Lopez";"https://i.scdn.co/image/ab67616d0000b2735c34d7a87663652675cf3264";"Work";"On The 6";"1999-06-01";"ALBUM";"239400";"70";"0.135";"0.82";"0.937";"5";"-4.81";"0.0549";"0.000122";"0.35";"0.906";"130.992";"";"";"";"artist";"61";"0";"german pop, german rock";"https://i.scdn.co/image/ab6761610000e5eb401d3b6b93913d6120c5de7a";"Peter Fox";"6rqlONGmPuP2wJVSfliLBI"
"97";"2";"DEKF22001632";"verlierer";"6ZklqpekeC0KFGzyFVjQuj";"LUNA";"https://i.scdn.co/image/ab67616d0000b2739c687f9fea7cf6055e3b9986";"Four Music/Treppenhaus Records";"verlierer";"2020-11-27";"SINGLE";"124477";"58";"0.652";"0.643";"0.521";"2";"-6.065";"0.195";"0";"0.111";"0.332";"78.105";"";"";"";"artist";"60";"0";"german pop";"https://i.scdn.co/image/ab6761610000e5eb5eacbf24774957b8f8565f42";"JEREMIAS";"011bJBtG8SdkBqBiSpBllF"
"97";"3";"DEUM71300234";"Morgens immer müde";"2cWmwidyu05cx7otcyBZGm";"Laing";"https://i.scdn.co/image/ab67616d0000b2733819f74cb463e473c619525b";"Island Records";"Paradies Naiv";"2013-01-01";"ALBUM";"205613";"42";"0.00822";"0.94";"0.562";"6";"-7.774";"0.0564";"0.00663";"0.0553";"0.904";"130.029";"";"";"";"artist";"84";"0";"modern rock, pop, rock";"https://i.scdn.co/image/ab6761610000e5eb920dc1f617550de8388f368e";"Imagine Dragons";"53XhwfbYqKCa1cC15pYq2q"
"97";"4";"DEE862100256";"Rasputin";"0b18g3G5spr4ZCkz7Y6Q0Q";"Majestic,Boney M.";"https://i.scdn.co/image/ab67616d0000b273f05cf0af79d057704dc994f4";"NITRON music";"Rasputin";"2021-02-26";"SINGLE";"186209";"79";"0.00364";"0.758";"0.913";"6";"-2.926";"0.113";"0.0000692";"0.193";"0.658";"128.04";"";"";"";"artist";"85";"0";"permanent wave, pop";"https://i.scdn.co/image/ab6761610000e5eb989ed05e1f0570cc4726c2d3";"Coldplay";"4gzpq5DPGxSnKTe4SA8HAU"
"97";"5";"DEVQ71600001";"No Roots";"7DFSnCBYlus7i4U9KKlbdU";"Alice Merton";"https://i.scdn.co/image/ab67616d0000b273d6b982d520742d1b41a3ebfa";"Paper Plane Records International";"MINT";"2019-01-18";"ALBUM";"237053";"57";"0.258";"0.862";"0.671";"4";"-6.576";"0.0995";"0.00274";"0.0744";"0.82";"115.952";"";"";"";"artist";"80";"0";"glam rock, mellow gold, piano rock, rock";"https://i.scdn.co/image/ab6761610000e5eb0a7388b95df960b5c0da8970";"Elton John";"3PhoLpVuITZKcymswpck5b"
"97";"6";"DEA611100123";"Molotov";"2LRbFU1RmOZvYvcVmxa9vC";"Seeed";"https://i.scdn.co/image/ab67616d0000b2734ee35a7450f3c8476654a256";"WM Germany";"SEEED";"2012-09-28";"ALBUM";"145735";"52";"0.0223";"0.795";"0.883";"10";"-4.966";"0.0687";"0.00000635";"0.125";"0.491";"109.003";"";"";"";"artist";"42";"0";"kleine hoerspiel";"https://i.scdn.co/image/ab6761610000e5eb71c178034305537ecd6aaa91";"Rapunzel Hörspiel";"2pEcyvp8FwZGEsIUeNiArP"
"97";"7";"DEUI32100009";"Eine gute Nachricht";"2WhSeEawdrxjXelXpWdpzr";"Danger Dan";"https://i.scdn.co/image/ab67616d0000b273a76e7b2b7b2d95144f4cb497";"Antilopen Geldwaesche/WM Germany";"Das ist alles von der Kunstfreiheit gedeckt";"2021-04-30";"ALBUM";"200280";"58";"0.893";"0.512";"0.155";"3";"-13.523";"0.0485";"0.0000581";"0.108";"0.269";"141.763";"";"";"";"artist";"82";"0";"art pop, dance pop, pop";"https://i.scdn.co/image/ab6761610000e5ebc8d3d98a1bccbe71393dbfbf";"Lady Gaga";"1HY2Jd0NmPuamShAr6KMms"
"97";"8";"AUBM08641001";"You're the Voice";"74FxcLdSWEeRJKFC7Jqpj6";"John Farnham";"https://i.scdn.co/image/ab67616d0000b2736966ed7946312b51c1e238ef";"RCA Records Label";"Greatest Hits";"2009";"COMPILATION";"302000";"52";"0.367";"0.434";"0.747";"10";"-9.139";"0.0477";"0.0000633";"0.624";"0.688";"85.061";"";"";"";"artist";"50";"0";"antideutsche, german indie";"https://i.scdn.co/image/ab6761610000e5ebe6a3bd90abc846f361bd4ef8";"Danger Dan";"2jXb8AWz82Sn3RRGOaia7a"
"97";"9";"DEA620800632";"Zucker (feat. Vanessa Mason)";"786hpxha0GrX3fz0aCrfUD";"Peter Fox,Vanessa Mason";"https://i.scdn.co/image/ab67616d0000b2739061a4e47413aff8f58a3c9c";"WM Germany";"Stadtaffe";"2008-09-26";"ALBUM";"192466";"57";"0.389";"0.804";"0.68";"11";"-6.884";"0.32";"0";"0.0652";"0.755";"145.523";"";"";"";"artist";"87";"0";"detroit hip hop, hip hop, rap";"https://i.scdn.co/image/ab6761610000e5eba00b11c129b27a88fc72f36b";"Eminem";"7dGJo4pcD2V6oG8kP0tJRR"
"97";"10";"DEKF22100427";"blau";"75J8OuOkEyMIG9scAuuwew";"LUNA";"https://i.scdn.co/image/ab67616d0000b2737ac19a9d79ba417b3f187bea";"Four Music/Treppenhaus Records";"blau";"2021-07-16";"SINGLE";"144635";"52";"0.682";"0.623";"0.476";"1";"-7.397";"0.293";"0";"0.123";"0.572";"141.649";"";"";"";"artist";"76";"0";"dance pop, pop";"https://i.scdn.co/image/ab6761610000e5eb2ca27dcc7f92e9576126bb18";"Jason Derulo";"07YZf4WDAMNwqr4jfgOZ8y"
"97";"11";"GBBBL9902165";"Dancing in the Moonlight";"3Fzlg5r1IjhLk2qRw667od";"Toploader";"https://i.scdn.co/image/ab67616d0000b273e16a6534cd5a968a5b725d03";"Sony Soho Square";"Onka's Big Moka";"2000";"ALBUM";"232693";"80";"0.0624";"0.632";"0.856";"10";"-3.463";"0.0348";"0";"0.347";"0.867";"119.397";"";"";"";"artist";"22";"0";"";"https://i.scdn.co/image/ab67616d0000b2738b4e550726316213982b8143";"Khaled Hosseini";"5VdeeJjoXyCOaKjr7LyWf6"
"97";"12";"USAT21704626";"From Now On";"3IkWmgGsXbsafrunwPojXO";"Hugh Jackman,The Greatest Showman Ensemble";"https://i.scdn.co/image/ab67616d0000b273128057b40732c042c86de1dd";"Atlantic Records";"The Greatest Showman (Original Motion Picture Soundtrack)";"2017-12-08";"COMPILATION";"349560";"72";"0.00483";"0.516";"0.518";"4";"-10.383";"0.04";"0.00895";"0.585";"0.0834";"108.027";"";"";"";"artist";"74";"0";"adult standards, canadian pop, jazz pop, lounge";"https://i.scdn.co/image/ab6761610000e5ebef8cf61fea4923d2bde68200";"Michael Bublé";"1GxkXlMwML1oSg5eLPiAz3"
"97";"13";"USWB12201789";"Glimpse of Us";"6xGruZOHLs39ZbVccQTuPZ";"Joji";"https://i.scdn.co/image/ab67616d0000b27308596cc28b9f5b00bfe08ae7";"88rising Music/Warner Records";"Glimpse of Us";"2022-06-10";"SINGLE";"233456";"85";"0.891";"0.44";"0.317";"8";"-9.258";"0.0531";"0.00000478";"0.141";"0.268";"169.914";"";"";"";"artist";"28";"0";"";"https://i.scdn.co/image/ab67616d0000b273e157782f3c64dc1dbb340273";"Kristin Hannah";"3oEnZgrgPvzFHwWkHtxm2t"
"97";"14";"DEE861600590";"Train Wreck";"55Am8neGJkdj2ADaM3aw5H";"James Arthur";"https://i.scdn.co/image/ab67616d0000b27320beb61f61fcbeb33b10a9ab";"Columbia";"Back from the Edge";"2016-10-28";"ALBUM";"208826";"83";"0.701";"0.311";"0.485";"6";"-5.726";"0.0365";"0";"0.0726";"0.225";"77.355";"";"";"";"artist";"30";"0";"deep german indie";"https://i.scdn.co/image/ab6761610000e5ebd120729967526f843b60ee61";"Laing";"6adqlX5PUDStRu3XYBG9wC"
"97";"15";"CAUM82000162";"Eye of the Tiger";"0aqYFk3KzREefAM1QdlyJe";"Jenn Grant";"https://i.scdn.co/image/ab67616d0000b273b4aa5fad5da69fa706b40f8e";"Six Shooter Records Inc.";"Eye of the Tiger";"2012";"SINGLE";"307739";"39";"0.992";"0.418";"0.0939";"7";"-14.561";"0.0399";"0.195";"0.0905";"0.147";"143.075";"";"";"";"artist";"20";"0";"";"https://i.scdn.co/image/ab67616d0000b273c2dbc88826990a57238146b3";"Raynor Winn";"3DEVtjqhwB6XDUE1meCBBl"
"97";"16";"USUM71815958";"when the party's over";"43zdsphuZLzwA9k4DJhU0I";"Billie Eilish";"https://i.scdn.co/image/ab67616d0000b27350a3147b4edd7701a876c6ce";"Darkroom/Interscope Records";"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?";"2019-03-29";"ALBUM";"196077";"85";"0.978";"0.367";"0.111";"4";"-14.084";"0.0972";"0.0000397";"0.0897";"0.198";"82.642";"";"";"";"artist";"76";"0";"indie poptimism, pop";"https://i.scdn.co/image/ab6761610000e5eb7885d725841e0338092f5f6f";"Labrinth";"2feDdbD5araYcm6JhFHHw7"
"97";"17";"GBUM70711275";"Mercy";"1zusIxNqJu8i4g6P6hJ2Qa";"Duffy";"https://i.scdn.co/image/ab67616d0000b273618eb90c1c10d299e51f3822";"Polydor Records";"Rockferry";"2008";"ALBUM";"219920";"72";"0.266";"0.793";"0.859";"0";"-3.774";"0.0332";"0.000356";"0.133";"0.964";"129.911";"";"";"";"artist";"86";"0";"dance pop, pop";"https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd";"Bruno Mars";"0du5cEVh5yTK9QJze8zA0C"
"97";"18";"DEUM72006799";"HINÜBER";"3B1oTeTBbGAbyW4fhDH169";"Mine,Sophie Hunger";"https://i.scdn.co/image/ab67616d0000b273fbb831fc3757b0d4740dd617";"Virgin Music Label And Artist Services";"HINÜBER";"2021-04-30";"ALBUM";"185619";"38";"0.162";"0.751";"0.46";"8";"-10.259";"0.0786";"0.00356";"0.0948";"0.248";"142.051";"";"";"";"artist";"73";"0";"hoerspiel, kindermusik, kleine hoerspiel";"https://i.scdn.co/image/ab6761610000e5eb5912045be22cb4a0761adbb0";"Bibi und Tina";"2x8vG4f0HYXzMEo3xNsoiI"
"97";"19";"IEACJ1800073";"Nina Cried Power";"2QsquiKBcjvDUlO6QyvMEs";"Hozier,Mavis Staples";"https://i.scdn.co/image/ab67616d0000b273299e8e9983e2b0455e5e8505";"Universal-Island Records Ltd.";"Wasteland, Baby!";"2019-03-01";"ALBUM";"225306";"57";"0.00893";"0.365";"0.875";"1";"-3.228";"0.131";"0";"0.0786";"0.655";"98.708";"";"";"";"artist";"34";"0";"";"https://i.scdn.co/image/ab6761610000e5eb65e14a7e8f203b3fc853f9aa";"Daniel Speck";"2Lf5W8s4BRSX0lqAduRLV5"
"97";"20";"DEA622201528";"Zukunft Pink (feat. Inéz)";"4YxZQd3I4rj1nqkXgvpCk4";"Peter Fox,Inéz";"https://i.scdn.co/image/ab67616d0000b273cc02eeb81b165fd3de1ae976";"WM Germany";"Zukunft Pink (feat. Inéz)";"2022-10-20";"SINGLE";"231546";"70";"0.514";"0.903";"0.719";"1";"-8.054";"0.052";"0.0000767";"0.743";"0.639";"118.036";"";"";"";"artist";"100";"0";"pop";"https://i.scdn.co/image/ab6761610000e5eb859e4c14fa59296c8649e0e4";"Taylor Swift";"06HL4z0CvFAxyc27GXpf02"
